Latitude,Longitude,Individual,altitude,Hdop,num_sats,year,month_aedt,day_aedt,hour_aedt,Pack,,,,
-32.607592,152.23262,SLF1501,21,0.9,9,2022,4,21,7,SL,,,,
-32.607287,152.232391,SLF1501,55,0.7,11,2022,4,21,8,SL,,,,
-32.607299,152.232569,SLF1501,43,0.9,8,2022,4,21,9,SL,,,,
-32.607318,152.232315,SLF1501,23,0.8,10,2022,4,21,10,SL,,,,
-32.607674,152.232467,SLF1501,32,0.9,9,2022,4,21,11,SL,,,,
-32.607312,152.230941,SLF1501,26,1.3,7,2022,4,21,12,SL,,,,
-32.607382,152.230992,SLF1501,27,0.9,9,2022,4,21,13,SL,,,,
-32.607452,152.230814,SLF1501,0,0.8,9,2022,4,21,14,SL,,,,
-32.607312,152.230967,SLF1501,17,1,8,2022,4,21,15,SL,,,,
-32.607299,152.230967,SLF1501,21,1,7,2022,4,21,16,SL,,,,
-32.599562,152.243377,SLF1501,13,0.9,8,2022,4,21,17,SL,,,,
-32.591538,152.272649,SLF1501,13,0.9,9,2022,4,21,18,SL,,,,
-32.558821,152.300725,SLF1501,20,0.7,11,2022,4,21,19,SL,,,,
-32.548547,152.307134,SLF1501,8,0.7,11,2022,4,21,20,SL,,,,
-32.588817,152.278549,SLF1501,6,1,9,2022,4,21,21,SL,,,,
-32.599797,152.265452,SLF1501,0,0.8,10,2022,4,21,22,SL,,,,
-32.607713,152.232391,SLF1501,19,0.7,10,2022,4,21,23,SL,,,,
-32.607681,152.232518,SLF1501,50,1.1,7,2022,4,22,0,SL,,,,
-32.607535,152.232594,SLF1501,7,0.8,9,2022,4,22,1,SL,,,,
-32.607738,152.232569,SLF1501,15,0.9,8,2022,4,22,2,SL,,,,
-32.607814,152.232569,SLF1501,66,1,8,2022,4,22,3,SL,,,,
-32.607681,152.232442,SLF1501,2,0.8,10,2022,4,22,4,SL,,,,
-32.607738,152.232645,SLF1501,38,0.7,11,2022,4,22,5,SL,,,,
-32.607776,152.232594,SLF1501,22,0.8,10,2022,4,22,6,SL,,,,
-32.606308,152.245564,SLF1501,22,0.9,9,2022,4,22,7,SL,,,,
-32.583877,152.282897,SLF1501,17,0.8,9,2022,4,22,8,SL,,,,
-32.559921,152.301895,SLF1501,26,0.9,8,2022,4,22,9,SL,,,,
-32.544554,152.300877,SLF1501,10,1.5,4,2022,4,22,10,SL,,,,
-32.560226,152.28745,SLF1501,55,1,5,2022,4,22,11,SL,,,,
-32.57736,152.285466,SLF1501,24,0.9,9,2022,4,22,12,SL,,,,
-32.592028,152.28155,SLF1501,33,0.8,10,2022,4,22,13,SL,,,,
-32.590883,152.26947,SLF1501,14,1,7,2022,4,22,14,SL,,,,
-32.590839,152.269546,SLF1501,21,1,8,2022,4,22,15,SL,,,,
-32.590871,152.269444,SLF1501,12,1.7,5,2022,4,22,16,SL,,,,
-32.590852,152.269444,SLF1501,8,0.8,10,2022,4,22,17,SL,,,,
-32.590839,152.26947,SLF1501,10,0.9,9,2022,4,22,18,SL,,,,
-32.590241,152.268274,SLF1501,14,0.9,9,2022,4,22,19,SL,,,,
-32.595734,152.250091,SLF1501,5,0.7,10,2022,4,22,20,SL,,,,
-32.61709,152.211105,SLF1501,5,1.1,9,2022,4,22,21,SL,,,,
-32.608558,152.232518,SLF1501,23,1,9,2022,4,22,22,SL,,,,
-32.608577,152.232467,SLF1501,23,0.8,9,2022,4,22,23,SL,,,,
-32.608584,152.232543,SLF1501,2,0.9,8,2022,4,23,0,SL,,,,
-32.58609,152.273869,SLF1501,10,0.8,9,2022,4,23,1,SL,,,,
-32.600999,152.266164,SLF1501,10,0.8,9,2022,4,23,2,SL,,,,
-32.599708,152.26535,SLF1501,9,1.5,6,2022,4,23,3,SL,,,,
-32.599727,152.265299,SLF1501,13,0.9,10,2022,4,23,4,SL,,,,
-32.599734,152.265401,SLF1501,10,0.7,10,2022,4,23,5,SL,,,,
-32.599727,152.265452,SLF1501,6,0.8,10,2022,4,23,6,SL,,,,
-32.599778,152.265452,SLF1501,10,0.8,10,2022,4,23,7,SL,,,,
-32.600884,152.268325,SLF1501,6,0.7,11,2022,4,23,8,SL,,,,
-32.599664,152.26741,SLF1501,0,0.9,8,2022,4,23,9,SL,,,,
-32.599924,152.267181,SLF1501,11,0.8,10,2022,4,23,10,SL,,,,
-32.600872,152.266011,SLF1501,21,0.9,9,2022,4,23,11,SL,,,,
-32.600268,152.265401,SLF1501,19,0.8,9,2022,4,23,12,SL,,,,
-32.600325,152.26535,SLF1501,33,0.8,10,2022,4,23,13,SL,,,,
-32.590165,152.268987,SLF1501,2,0.9,8,2022,4,23,14,SL,,,,
-32.561161,152.300877,SLF1501,22,0.8,9,2022,4,23,15,SL,,,,
-32.543079,152.309855,SLF1501,21,0.8,9,2022,4,23,16,SL,,,,
-32.543759,152.306854,SLF1501,4,1.1,7,2022,4,23,17,SL,,,,
-32.549596,152.307769,SLF1501,8,0.9,9,2022,4,23,18,SL,,,,
-32.573444,152.292536,SLF1501,15,0.8,10,2022,4,23,19,SL,,,,
-32.59314,152.270894,SLF1501,22,0.7,11,2022,4,23,20,SL,,,,
-32.607954,152.245412,SLF1501,2,1.1,9,2022,4,23,21,SL,,,,
-32.608615,152.23234,SLF1501,17,0.8,10,2022,4,23,22,SL,,,,
-32.608545,152.232442,SLF1501,38,0.8,10,2022,4,23,23,SL,,,,
-32.608571,152.232543,SLF1501,17,0.9,8,2022,4,24,0,SL,,,,
-32.608545,152.232594,SLF1501,66,0.9,8,2022,4,24,1,SL,,,,
-32.608552,152.232594,SLF1501,20,0.9,8,2022,4,24,2,SL,,,,
-32.608622,152.23234,SLF1501,7,1.1,8,2022,4,24,3,SL,,,,
-32.60866,152.232315,SLF1501,21,0.7,11,2022,4,24,4,SL,,,,
-32.608615,152.232289,SLF1501,23,0.9,10,2022,4,24,5,SL,,,,
-32.608628,152.232365,SLF1501,20,0.8,9,2022,4,24,6,SL,,,,
-32.620346,152.223286,SLF1501,9,0.8,10,2022,4,24,7,SL,,,,
-32.608711,152.23234,SLF1501,19,0.7,10,2022,4,24,8,SL,,,,
-32.608647,152.232416,SLF1501,10,1,8,2022,4,24,9,SL,,,,
-32.608545,152.232543,SLF1501,30,0.8,10,2022,4,24,10,SL,,,,
-32.607738,152.232543,SLF1501,71,0.9,9,2022,4,24,11,SL,,,,
-32.607369,152.232645,SLF1501,79,1,8,2022,4,24,12,SL,,,,
-32.607808,152.232467,SLF1501,14,0.8,9,2022,4,24,13,SL,,,,
-32.607694,152.232315,SLF1501,15,0.8,9,2022,4,24,14,SL,,,,
-32.605322,152.247166,SLF1501,14,1.1,8,2022,4,24,15,SL,,,,
-32.601876,152.268783,SLF1501,14,0.9,9,2022,4,24,16,SL,,,,
-32.601762,152.26863,SLF1501,8,0.7,10,2022,4,24,17,SL,,,,
-32.600414,152.26535,SLF1501,12,0.9,9,2022,4,24,18,SL,,,,
-32.600484,152.265401,SLF1501,11,0.7,11,2022,4,24,19,SL,,,,
-32.600465,152.26535,SLF1501,2,0.9,9,2022,4,24,20,SL,,,,
-32.591068,152.279312,SLF1501,7,1,9,2022,4,24,21,SL,,,,
-32.606021,152.246912,SLF1501,6,0.9,9,2022,4,24,22,SL,,,,
-32.608889,152.229492,SLF1501,15,0.9,10,2022,4,24,23,SL,,,,
-32.608743,152.23234,SLF1501,40,0.9,8,2022,4,25,0,SL,,,,
-32.608647,152.23234,SLF1501,22,0.7,10,2022,4,25,1,SL,,,,
-32.608654,152.232365,SLF1501,20,0.8,9,2022,4,25,2,SL,,,,
-32.608577,152.23234,SLF1501,11,1.1,8,2022,4,25,3,SL,,,,
-32.608571,152.23234,SLF1501,16,0.7,12,2022,4,25,4,SL,,,,
-32.608584,152.232365,SLF1501,15,0.8,10,2022,4,25,5,SL,,,,
-32.609105,152.23295,SLF1501,22,0.8,10,2022,4,25,6,SL,,,,
-32.605513,152.248336,SLF1501,4,0.7,11,2022,4,25,7,SL,,,,
-32.605519,152.248438,SLF1501,22,0.8,9,2022,4,25,8,SL,,,,
-32.605513,152.248362,SLF1501,8,0.9,9,2022,4,25,9,SL,,,,
-32.605297,152.248463,SLF1501,8,0.8,10,2022,4,25,10,SL,,,,
-32.605278,152.248387,SLF1501,19,0.9,9,2022,4,25,11,SL,,,,
-32.605233,152.248336,SLF1501,18,1.1,6,2022,4,25,13,SL,,,,
-32.605182,152.248285,SLF1501,14,1.1,5,2022,4,25,14,SL,,,,
-32.60503,152.248336,SLF1501,12,1.2,6,2022,4,25,16,SL,,,,
-32.604483,152.252609,SLF1501,14,1,8,2022,4,25,17,SL,,,,
-32.601329,152.268402,SLF1501,8,1,7,2022,4,25,18,SL,,,,
-32.599829,152.265935,SLF1501,13,1.1,8,2022,4,25,19,SL,,,,
-32.592905,152.261306,SLF1501,0,1.4,6,2022,4,25,20,SL,,,,
-32.608584,152.232289,SLF1501,8,1.2,7,2022,4,25,21,SL,,,,
-32.608514,152.232518,SLF1501,16,1.1,8,2022,4,25,22,SL,,,,
-32.608552,152.232543,SLF1501,8,0.8,10,2022,4,25,23,SL,,,,
-32.608482,152.232518,SLF1501,11,1.1,7,2022,4,26,0,SL,,,,
-32.595194,152.251744,SLF1501,7,0.9,9,2022,4,26,1,SL,,,,
-32.58834,152.275243,SLF1501,10,1,7,2022,4,26,2,SL,,,,
-32.546957,152.297393,SLF1501,0,1.4,6,2022,4,26,3,SL,,,,
-32.568339,152.294876,SLF1501,2,0.8,9,2022,4,26,4,SL,,,,
-32.601361,152.268427,SLF1501,7,0.8,10,2022,4,26,5,SL,,,,
-32.601647,152.264078,SLF1501,8,0.8,10,2022,4,26,6,SL,,,,
-32.607706,152.244827,SLF1501,15,0.7,11,2022,4,26,7,SL,,,,
-32.607585,152.244827,SLF1501,11,0.7,11,2022,4,26,8,SL,,,,
-32.607605,152.244827,SLF1501,13,0.9,9,2022,4,26,9,SL,,,,
-32.605487,152.247065,SLF1501,12,0.9,9,2022,4,26,10,SL,,,,
-32.605475,152.247039,SLF1501,12,0.9,9,2022,4,26,11,SL,,,,
-32.605526,152.24709,SLF1501,19,0.8,10,2022,4,26,12,SL,,,,
-32.605526,152.247039,SLF1501,19,0.9,9,2022,4,26,13,SL,,,,
-32.605519,152.24709,SLF1501,11,0.8,9,2022,4,26,14,SL,,,,
-32.605526,152.248667,SLF1501,18,0.8,9,2022,4,26,15,SL,,,,
-32.599047,152.264918,SLF1501,14,0.8,10,2022,4,26,16,SL,,,,
-32.600751,152.266876,SLF1501,14,0.7,10,2022,4,26,17,SL,,,,
-32.592212,152.271581,SLF1501,9,0.9,9,2022,4,26,18,SL,,,,
-32.594495,152.271352,SLF1501,30,0.7,11,2022,4,26,19,SL,,,,
-32.600236,152.265299,SLF1501,0,0.7,11,2022,4,26,20,SL,,,,
-32.60021,152.265274,SLF1501,17,0.8,10,2022,4,26,21,SL,,,,
-32.600274,152.265197,SLF1501,19,0.8,10,2022,4,26,22,SL,,,,
-32.600198,152.265248,SLF1501,12,0.8,10,2022,4,26,23,SL,,,,
-32.600198,152.265223,SLF1501,7,0.9,8,2022,4,27,0,SL,,,,
-32.600204,152.265299,SLF1501,15,0.7,10,2022,4,27,1,SL,,,,
-32.593713,152.255966,SLF1501,9,0.8,9,2022,4,27,2,SL,,,,
-32.608603,152.232365,SLF1501,7,1.3,7,2022,4,27,3,SL,,,,
-32.608355,152.232238,SLF1501,19,0.8,10,2022,4,27,4,SL,,,,
-32.607859,152.232467,SLF1501,1,1.1,6,2022,4,27,5,SL,,,,
-32.607198,152.232772,SLF1501,5,0.8,9,2022,4,27,6,SL,,,,
-32.607598,152.232645,SLF1501,79,0.8,9,2022,4,27,7,SL,,,,
-32.607884,152.232365,SLF1501,0,0.9,8,2022,4,27,8,SL,,,,
-32.608704,152.232416,SLF1501,8,0.8,9,2022,4,27,9,SL,,,,
-32.608749,152.232467,SLF1501,26,0.8,10,2022,4,27,10,SL,,,,
-32.60873,152.232416,SLF1501,42,0.9,10,2022,4,27,11,SL,,,,
-32.61161,152.232823,SLF1501,25,0.8,10,2022,4,27,12,SL,,,,
-32.601221,152.265833,SLF1501,11,0.9,9,2022,4,27,13,SL,,,,
-32.599734,152.265401,SLF1501,10,0.8,9,2022,4,27,14,SL,,,,
-32.600001,152.265502,SLF1501,14,1,8,2022,4,27,15,SL,,,,
-32.604585,152.254364,SLF1501,11,0.8,10,2022,4,27,16,SL,,,,
-32.604457,152.254236,SLF1501,15,0.7,10,2022,4,27,17,SL,,,,
-32.600808,152.26891,SLF1501,8,0.9,8,2022,4,27,18,SL,,,,
-32.59995,152.267944,SLF1501,21,0.7,10,2022,4,27,19,SL,,,,
-32.599276,152.26741,SLF1501,0,0.7,11,2022,4,27,20,SL,,,,
-32.570716,152.296554,SLF1501,4,0.8,10,2022,4,27,21,SL,,,,
-32.561396,152.30103,SLF1501,13,0.8,9,2022,4,27,22,SL,,,,
-32.54655,152.308431,SLF1501,3,0.9,10,2022,4,27,23,SL,,,,
-32.561135,152.29925,SLF1501,12,0.9,8,2022,4,28,0,SL,,,,
-32.593598,152.268147,SLF1501,18,0.8,9,2022,4,28,1,SL,,,,
-32.593865,152.268147,SLF1501,20,0.8,9,2022,4,28,2,SL,,,,
-32.59377,152.268122,SLF1501,0,1.4,6,2022,4,28,3,SL,,,,
-32.593878,152.268198,SLF1501,13,0.8,10,2022,4,28,4,SL,,,,
-32.593973,152.268096,SLF1501,17,0.7,10,2022,4,28,5,SL,,,,
-32.600401,152.265299,SLF1501,17,0.8,9,2022,4,28,6,SL,,,,
-32.60159,152.263214,SLF1501,6,0.7,10,2022,4,28,7,SL,,,,
-32.601984,152.262044,SLF1501,3,0.8,9,2022,4,28,8,SL,,,,
-32.6029,152.253397,SLF1501,1,1.1,8,2022,4,28,9,SL,,,,
-32.602982,152.253372,SLF1501,4,0.8,9,2022,4,28,10,SL,,,,
-32.602817,152.253372,SLF1501,33,0.8,10,2022,4,28,11,SL,,,,
-32.6029,152.253372,SLF1501,11,0.8,10,2022,4,28,12,SL,,,,
-32.602957,152.253372,SLF1501,12,0.9,7,2022,4,28,13,SL,,,,
-32.607636,152.247065,SLF1501,2,0.8,9,2022,4,28,14,SL,,,,
-32.607789,152.23234,SLF1501,0,1.3,6,2022,4,28,15,SL,,,,
-32.607827,152.232238,SLF1501,15,0.8,9,2022,4,28,16,SL,,,,
-32.6018,152.268503,SLF1501,3,0.7,10,2022,4,28,17,SL,,,,
-32.600293,152.268783,SLF1501,6,0.9,9,2022,4,28,18,SL,,,,
-32.601546,152.268809,SLF1501,38,0.8,9,2022,4,28,19,SL,,,,
-32.591144,152.265553,SLF1501,9,0.9,10,2022,4,28,20,SL,,,,
-32.600128,152.268936,SLF1501,5,1,9,2022,4,28,21,SL,,,,
-32.609207,152.23262,SLF1501,21,0.8,10,2022,4,28,22,SL,,,,
-32.609118,152.23323,SLF1501,13,0.8,9,2022,4,28,23,SL,,,,
-32.600872,152.267588,SLF1501,0,1.1,8,2022,4,29,0,SL,,,,
-32.608851,152.233612,SLF1501,26,0.8,9,2022,4,29,1,SL,,,,
-32.608711,152.233484,SLF1501,24,0.9,9,2022,4,29,2,SL,,,,
-32.605843,152.250473,SLF1501,0,1.4,7,2022,4,29,3,SL,,,,
-32.608762,152.233561,SLF1501,27,0.8,10,2022,4,29,4,SL,,,,
-32.608717,152.233561,SLF1501,30,0.7,10,2022,4,29,5,SL,,,,
-32.600897,152.25711,SLF1501,2,1.1,8,2022,4,29,6,SL,,,,
-32.606257,152.246378,SLF1501,7,0.7,10,2022,4,29,7,SL,,,,
-32.608749,152.233434,SLF1501,25,0.8,9,2022,4,29,8,SL,,,,
-32.608704,152.233052,SLF1501,12,0.9,8,2022,4,29,9,SL,,,,
-32.608889,152.232925,SLF1501,18,1,8,2022,4,29,10,SL,,,,
-32.608819,152.233001,SLF1501,31,1,8,2022,4,29,11,SL,,,,
-32.608736,152.233103,SLF1501,35,0.9,9,2022,4,29,12,SL,,,,
-32.605316,152.248336,SLF1501,21,0.8,10,2022,4,29,13,SL,,,,
-32.603885,152.245386,SLF1501,29,0.7,10,2022,4,29,14,SL,,,,
-32.605303,152.248311,SLF1501,20,1,8,2022,4,29,15,SL,,,,
-32.605608,152.248565,SLF1501,16,0.8,9,2022,4,29,16,SL,,,,
-32.600941,152.266977,SLF1501,7,0.7,10,2022,4,29,17,SL,,,,
-32.603141,152.251083,SLF1501,10,0.8,9,2022,4,29,18,SL,,,,
-32.605278,152.248336,SLF1501,12,0.7,12,2022,4,29,19,SL,,,,
-32.605284,152.248209,SLF1501,0,0.8,10,2022,4,29,20,SL,,,,
-32.600694,152.266469,SLF1501,12,0.8,10,2022,4,29,21,SL,,,,
-32.601113,152.267893,SLF1501,13,0.8,10,2022,4,29,22,SL,,,,
-32.601164,152.268224,SLF1501,0,0.8,9,2022,4,29,23,SL,,,,
-32.601132,152.268224,SLF1501,0,0.8,9,2022,4,30,0,SL,,,,
-32.607687,152.232416,SLF1501,25,0.8,9,2022,4,30,1,SL,,,,
-32.608634,152.232213,SLF1501,19,0.9,8,2022,4,30,2,SL,,,,
-32.608609,152.232289,SLF1501,10,1.2,7,2022,4,30,3,SL,,,,
-32.607789,152.232569,SLF1501,24,0.7,10,2022,4,30,4,SL,,,,
-32.608514,152.232442,SLF1501,25,1.3,7,2022,4,30,6,SL,,,,
-32.608545,152.232467,SLF1501,0,1.1,7,2022,4,30,7,SL,,,,
-32.608679,152.232518,SLF1501,39,1.7,5,2022,4,30,8,SL,,,,
-32.608488,152.232391,SLF1501,10,1.2,5,2022,4,30,9,SL,,,,
-32.607827,152.23262,SLF1501,17,1,8,2022,4,30,10,SL,,,,
-32.608037,152.232442,SLF1501,58,1.4,6,2022,4,30,11,SL,,,,
-32.60817,152.232365,SLF1501,34,1,8,2022,4,30,12,SL,,,,
-32.608654,152.232416,SLF1501,0,1.2,6,2022,4,30,13,SL,,,,
-32.60838,152.237147,SLF1501,25,0.9,7,2022,4,30,14,SL,,,,
-32.608711,152.244166,SLF1501,25,1.2,6,2022,4,30,15,SL,,,,
-32.60908,152.243326,SLF1501,12,0.8,9,2022,4,30,16,SL,,,,
-32.608749,152.244394,SLF1501,12,0.9,8,2022,4,30,17,SL,,,,
-32.604616,152.254287,SLF1501,6,1,7,2022,4,30,18,SL,,,,
-32.601139,152.266087,SLF1501,8,0.7,12,2022,4,30,19,SL,,,,
-32.607217,152.245742,SLF1501,8,0.8,10,2022,4,30,20,SL,,,,
-32.601126,152.265808,SLF1501,5,0.8,10,2022,4,30,21,SL,,,,
-32.61004,152.241292,SLF1501,7,0.8,10,2022,4,30,22,SL,,,,
-32.608832,152.233484,SLF1501,17,0.9,8,2022,4,30,23,SL,,,,
-32.608793,152.233459,SLF1501,13,0.9,8,2022,5,1,0,SL,,,,
-32.601577,152.254643,SLF1501,12,0.9,8,2022,5,1,1,SL,,,,
-32.600986,152.267791,SLF1501,11,1,8,2022,5,1,2,SL,,,,
-32.605595,152.250956,SLF1501,0,1.1,8,2022,5,1,3,SL,,,,
-32.607732,152.232467,SLF1501,22,0.7,11,2022,5,1,4,SL,,,,
-32.607833,152.232442,SLF1501,1,1.2,7,2022,5,1,5,SL,,,,
-32.607948,152.232543,SLF1501,0,1.2,8,2022,5,1,6,SL,,,,
-32.607789,152.232645,SLF1501,24,0.8,10,2022,5,1,7,SL,,,,
-32.607751,152.232467,SLF1501,12,0.9,9,2022,5,1,8,SL,,,,
-32.610033,152.238087,SLF1501,7,0.8,10,2022,5,1,9,SL,,,,
-32.601132,152.265884,SLF1501,12,0.8,9,2022,5,1,10,SL,,,,
-32.600338,152.265299,SLF1501,23,1,8,2022,5,1,11,SL,,,,
-32.600255,152.265324,SLF1501,3,0.9,9,2022,5,1,12,SL,,,,
-32.600331,152.265299,SLF1501,26,0.8,9,2022,5,1,13,SL,,,,
-32.600331,152.265324,SLF1501,17,1,7,2022,5,1,14,SL,,,,
-32.600115,152.266265,SLF1501,9,1,8,2022,5,1,15,SL,,,,
-32.600318,152.265324,SLF1501,13,0.8,9,2022,5,1,16,SL,,,,
-32.600268,152.265324,SLF1501,0,0.9,9,2022,5,1,17,SL,,,,
-32.605023,152.253575,SLF1501,8,0.8,9,2022,5,1,18,SL,,,,
-32.609111,152.233739,SLF1501,28,0.7,12,2022,5,1,19,SL,,,,
-32.609137,152.23323,SLF1501,16,0.8,10,2022,5,1,20,SL,,,,
-32.609067,152.233357,SLF1501,23,0.8,10,2022,5,1,21,SL,,,,
-32.605621,152.240224,SLF1501,28,0.7,11,2022,5,1,22,SL,,,,
-32.593617,152.268249,SLF1501,7,0.8,9,2022,5,1,23,SL,,,,
-32.59541,152.250905,SLF1501,0,0.8,9,2022,5,2,0,SL,,,,
-32.609016,152.233154,SLF1501,24,0.8,9,2022,5,2,1,SL,,,,
-32.608787,152.233103,SLF1501,15,0.9,9,2022,5,2,2,SL,,,,
-32.608634,152.232416,SLF1501,14,1,8,2022,5,2,3,SL,,,,
-32.608622,152.232442,SLF1501,3,0.9,9,2022,5,2,4,SL,,,,
-32.60866,152.232518,SLF1501,10,0.9,9,2022,5,2,5,SL,,,,
-32.607694,152.232543,SLF1501,16,1.3,7,2022,5,2,6,SL,,,,
-32.607884,152.232289,SLF1501,0,0.9,9,2022,5,2,7,SL,,,,
-32.608603,152.232543,SLF1501,21,1,8,2022,5,2,8,SL,,,,
-32.608577,152.232442,SLF1501,33,0.8,10,2022,5,2,9,SL,,,,
-32.608463,152.232467,SLF1501,40,1.1,7,2022,5,2,10,SL,,,,
-32.608647,152.232238,SLF1501,0,1.9,5,2022,5,2,11,SL,,,,
-32.608819,152.23234,SLF1501,28,0.8,10,2022,5,2,12,SL,,,,
-32.601037,152.258102,SLF1501,9,0.8,10,2022,5,2,13,SL,,,,
-32.601145,152.260747,SLF1501,9,0.9,8,2022,5,2,14,SL,,,,
-32.599606,152.263417,SLF1501,28,1,8,2022,5,2,15,SL,,,,
-32.596338,152.277379,SLF1501,9,0.8,9,2022,5,2,16,SL,,,,
-32.596923,152.27069,SLF1501,16,0.9,9,2022,5,2,17,SL,,,,
-32.593318,152.283788,SLF1501,7,0.8,9,2022,5,2,18,SL,,,,
-32.560957,152.301081,SLF1501,23,0.7,12,2022,5,2,19,SL,,,,
-32.548203,152.311177,SLF1501,3,0.9,9,2022,5,2,20,SL,,,,
-32.59384,152.285161,SLF1501,5,0.8,10,2022,5,2,21,SL,,,,
-32.598259,152.26741,SLF1501,9,0.7,11,2022,5,2,22,SL,,,,
-32.604979,152.25355,SLF1501,0,0.9,9,2022,5,2,23,SL,,,,
-32.608806,152.233078,SLF1501,24,0.9,8,2022,5,3,0,SL,,,,
-32.608825,152.233103,SLF1501,21,0.8,9,2022,5,3,1,SL,,,,
-32.608628,152.232518,SLF1501,11,0.9,9,2022,5,3,2,SL,,,,
-32.608596,152.232416,SLF1501,0,0.8,9,2022,5,3,3,SL,,,,
-32.608641,152.232442,SLF1501,0,0.7,11,2022,5,3,4,SL,,,,
-32.608634,152.232416,SLF1501,19,0.8,10,2022,5,3,5,SL,,,,
-32.608603,152.232518,SLF1501,34,1.1,8,2022,5,3,6,SL,,,,
-32.608596,152.232518,SLF1501,26,0.8,10,2022,5,3,7,SL,,,,
-32.608565,152.232442,SLF1501,0,1.1,7,2022,5,3,8,SL,,,,
-32.608558,152.232543,SLF1501,11,0.9,8,2022,5,3,9,SL,,,,
-32.608552,152.232518,SLF1501,28,1,8,2022,5,3,10,SL,,,,
-32.608507,152.232518,SLF1501,23,1.4,7,2022,5,3,11,SL,,,,
-32.608539,152.232518,SLF1501,31,0.9,10,2022,5,3,12,SL,,,,
-32.607611,152.232467,SLF1501,0,1,9,2022,5,3,13,SL,,,,
-32.608615,152.232137,SLF1501,6,0.9,8,2022,5,3,14,SL,,,,
-32.608654,152.232187,SLF1501,22,1,8,2022,5,3,15,SL,,,,
-32.61112,152.23763,SLF1501,11,0.8,9,2022,5,3,16,SL,,,,
-32.60639,152.247395,SLF1501,12,0.9,9,2022,5,3,17,SL,,,,
-32.603033,152.259552,SLF1501,5,0.8,9,2022,5,3,18,SL,,,,
-32.600662,152.267232,SLF1501,10,0.7,12,2022,5,3,19,SL,,,,
-32.600566,152.267257,SLF1501,8,0.9,9,2022,5,3,20,SL,,,,
-32.598952,152.267105,SLF1501,4,0.7,11,2022,5,3,21,SL,,,,
-32.59911,152.26713,SLF1501,4,0.7,11,2022,5,3,22,SL,,,,
-32.598964,152.267181,SLF1501,0,1.1,7,2022,5,3,23,SL,,,,
-32.598926,152.267181,SLF1501,9,0.9,8,2022,5,4,0,SL,,,,
-32.601202,152.266291,SLF1501,9,0.8,9,2022,5,4,1,SL,,,,
-32.611127,152.236714,SLF1501,9,0.8,10,2022,5,4,2,SL,,,,
-32.60859,152.232416,SLF1501,6,0.8,9,2022,5,4,3,SL,,,,
-32.608603,152.232518,SLF1501,26,0.7,11,2022,5,4,4,SL,,,,
-32.608615,152.232569,SLF1501,21,0.9,9,2022,5,4,5,SL,,,,
-32.608609,152.232416,SLF1501,26,0.9,9,2022,5,4,6,SL,,,,
-32.608654,152.232467,SLF1501,9,0.8,9,2022,5,4,7,SL,,,,
-32.604864,152.228983,SLF1501,0,0.8,9,2022,5,4,8,SL,,,,
-32.589256,152.271199,SLF1501,4,0.8,10,2022,5,4,9,SL,,,,
-32.599002,152.268936,SLF1501,0,0.9,8,2022,5,4,10,SL,,,,
-32.598971,152.269037,SLF1501,17,1,9,2022,5,4,11,SL,,,,
-32.598958,152.269063,SLF1501,26,0.7,11,2022,5,4,12,SL,,,,
-32.599021,152.268961,SLF1501,8,0.8,10,2022,5,4,13,SL,,,,
-32.599746,152.268681,SLF1501,10,0.8,10,2022,5,4,14,SL,,,,
-32.599676,152.268656,SLF1501,23,1,8,2022,5,4,15,SL,,,,
-32.601113,152.268147,SLF1501,7,0.8,9,2022,5,4,16,SL,,,,
-32.59761,152.27125,SLF1501,10,0.9,9,2022,5,4,17,SL,,,,
-32.597648,152.270996,SLF1501,11,0.7,11,2022,5,4,18,SL,,,,
-32.596434,152.270487,SLF1501,23,0.7,10,2022,5,4,19,SL,,,,
-32.600687,152.268885,SLF1501,0,0.9,9,2022,5,4,20,SL,,,,
-32.601151,152.26507,SLF1501,8,0.9,9,2022,5,4,21,SL,,,,
-32.605322,152.24709,SLF1501,7,0.8,10,2022,5,4,22,SL,,,,
-32.605354,152.247039,SLF1501,0,0.8,9,2022,5,4,23,SL,,,,
-32.605354,152.247039,SLF1501,4,0.9,8,2022,5,5,0,SL,,,,
-32.605456,152.246912,SLF1501,12,0.8,9,2022,5,5,1,SL,,,,
-32.607725,152.232518,SLF1501,13,0.8,10,2022,5,5,2,SL,,,,
-32.590655,152.274302,SLF1501,1,0.8,9,2022,5,5,3,SL,,,,
-32.549469,152.30782,SLF1501,9,0.8,10,2022,5,5,4,SL,,,,
-32.524088,152.323206,SLF1501,35,0.8,10,2022,5,5,5,SL,,,,
-32.503546,152.304183,SLF1501,32,0.9,9,2022,5,5,6,SL,,,,
-32.503584,152.30426,SLF1501,22,0.8,9,2022,5,5,7,SL,,,,
-32.519472,152.322367,SLF1501,8,0.9,9,2022,5,5,8,SL,,,,
-32.525207,152.322647,SLF1501,15,1.2,8,2022,5,5,9,SL,,,,
-32.52569,152.322774,SLF1501,0,1,8,2022,5,5,10,SL,,,,
-32.525188,152.322799,SLF1501,65,1.3,7,2022,5,5,11,SL,,,,
-32.525067,152.322799,SLF1501,18,1,8,2022,5,5,12,SL,,,,
-32.525188,152.322723,SLF1501,0,0.9,7,2022,5,5,13,SL,,,,
-32.52501,152.322901,SLF1501,5,0.9,8,2022,5,5,14,SL,,,,
